Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.10413E-6,14.250061375,0.509125565,0.20436407,0.12646231,0.122576385
3.13883E-6,14.500149868,0.513014571,0.203372799,0.129196847,0.125277628
3.17243E-6,14.750109705,0.516751274,0.202392665,0.132004749,0.127438622
3.20781E-6,15.000248653,0.520653874,0.201422431,0.134752624,0.13025992
3.23844E-6,15.250070134,0.524008321,0.200463336,0.137393787,0.1332613
3.26901E-6,15.500275241,0.527332266,0.199511666,0.140155002,0.135422294
3.29975E-6,15.750198374,0.530651131,0.198569896,0.142789494,0.137763371
3.32888E-6,16.000096246,0.533775036,0.197636789,0.145377299,0.140224503
3.35866E-6,16.250190002,0.536946875,0.196711107,0.147851721,0.142505553
3.38608E-6,16.500091731,0.539848239,0.195794088,0.1503795,0.145386878
3.4138E-6,16.750016044,0.54276287,0.194884494,0.152933958,0.147547872
3.4404E-6,17.000201652,0.545541888,0.193981088,0.155328344,0.149888949
3.46653E-6,17.250233416,0.548255959,0.193085107,0.157789427,0.152770274
3.49234E-6,17.500063886,0.550921311,0.192196551,0.160197153,0.155051324
3.51801E-6,17.750317181,0.553555856,0.191312946,0.162531514,0.158052704
3.54304E-6,18.000255515,0.55610962,0.190436766,0.16494591,0.160573864
3.56803E-6,18.250213551,0.55864581,0.189566773,0.167253592,0.163395162
3.59251E-6,18.500132218,0.561115018,0.188702969,0.169694666,0.165976349
3.61691E-6,18.750273751,0.563563288,0.187844114,0.172282471,0.16771715
3.63992E-6,19.000265893,0.565859709,0.186991447,0.174883615,0.169998199
3.66323E-6,19.250018478,0.568172544,0.186144968,0.177237985,0.172579387
3.68638E-6,19.500273832,0.570458284,0.185302202,0.179679059,0.174740381
3.70828E-6,19.750207602,0.572608941,0.184465623,0.182253525,0.177981872
3.73E-6,20.000144912,0.574731681,0.183633994,0.184694599,0.181163335
3.74946E-6,20.250322548,0.576624529,0.182806078,0.187242387,0.18380455
3.77077E-6,20.50036068,0.578688388,0.181983112,0.18969013,0.186805931
3.79152E-6,20.750284633,0.580687037,0.181165097,0.192317953,0.189507173
3.81277E-6,21.000077644,0.58272483,0.180352031,0.194745688,0.192268443
3.83383E-6,21.250154473,0.584734349,0.179542679,0.197266797,0.194849631
3.85481E-6,21.500042461,0.586726304,0.178738276,0.199661184,0.197790984
3.87492E-6,21.750094177,0.588627847,0.177937586,0.202268998,0.199831923
3.89655E-6,22.00032959,0.5906621,0.177140608,0.204963517,0.20241311
3.91635E-6,22.250338685,0.592515962,0.176348581,0.20759801,0.204754187
3.93666E-6,22.500069543,0.594408264,0.175561504,0.210132458,0.20793565
3.95591E-6,22.750219961,0.596193982,0.174776902,0.212740272,0.210937031
3.97559E-6,23.000048429,0.598011845,0.17399725,0.215541505,0.213578246
3.99357E-6,23.250274719,0.599665781,0.173220073,0.21830272,0.215919323
4.0127E-6,23.500075492,0.601417416,0.172447847,0.221057265,0.218740621
4.03122E-6,23.750240494,0.603105767,0.171678095,0.223858498,0.221862057
4.04854E-6,24.000298674,0.604678113,0.170912057,0.226533008,0.224923465
4.06501E-6,24.250216575,0.606168346,0.17014973,0.229307562,0.227864818
4.0819E-6,24.500312681,0.607690257,0.169389879,0.23202209,0.230205895
4.09878E-6,24.750222956,0.609205205,0.168633741,0.234796644,0.233387358
4.11477E-6,25.000356031,0.610634415,0.167880077,0.237631224,0.235248214
4.13107E-6,25.250195558,0.6120867,0.167130126,0.240345752,0.23812954
4.14779E-6,25.500216173,0.613570744,0.166382651,0.243140315,0.240590672
4.16429E-6,25.750414718,0.615029473,0.16563765,0.24589486,0.243231887
4.17976E-6,26.000316194,0.616392852,0.164896362,0.248562701,0.24641335
4.19589E-6,26.250343455,0.617808502,0.164157549,0.251330585,0.249054565
4.21154E-6,26.500046383,0.619177286,0.163422449,0.254211853,0.252236029
4.22788E-6,26.750292438,0.62060062,0.162688586,0.257073112,0.255357464
4.24285E-6,27.000164407,0.621900284,0.161958436,0.259847666,0.258178762
4.25874E-6,27.250101209,0.623274803,0.161230761,0.262528846,0.261120115
4.27483E-6,27.500130955,0.624661829,0.160505561,0.265210026,0.264541689
4.28922E-6,27.750187547,0.625898365,0.159782836,0.268024597,0.267302959
4.30291E-6,28.000215362,0.627069826,0.159062586,0.270732456,0.270004202
4.31761E-6,28.250229608,0.628324867,0.158344812,0.273493671,0.272705445
4.33184E-6,28.500183551,0.629534982,0.157629512,0.276228207,0.275106549
4.34692E-6,28.750122718,0.630813269,0.156916687,0.279062788,0.277807792
4.36106E-6,29.000031531,0.63200867,0.156206338,0.281743967,0.281049283
4.37611E-6,29.250363735,0.633275765,0.155497226,0.284411808,0.283990636
4.3907E-6,29.500208042,0.634500507,0.154791827,0.287179692,0.286691878
4.40556E-6,29.7500062,0.635743162,0.154088903,0.289980925,0.289873342
4.42002E-6,30.00021118,0.636948305,0.153387216,0.292675444,0.292394501
4.43493E-6,30.250385317,0.638187523,0.152688004,0.295356624,0.295035716
4.44903E-6,30.500017583,0.639354419,0.151992505,0.298191204,0.297376793
4.46448E-6,30.750033171,0.640630071,0.151298244,0.301025785,0.300018008
4.47848E-6,31.000439029,0.641780988,0.15060522,0.303820348,0.303199472
4.49285E-6,31.250305387,0.642959401,0.149915909,0.306608241,0.305780659
4.50674E-6,31.50005167,0.644094091,0.149229073,0.309356117,0.308421874
4.52022E-6,31.750105075,0.645192471,0.148543474,0.311990609,0.312023531
4.53359E-6,32.000418271,0.646278254,0.147859113,0.314671789,0.315385077
4.54633E-6,32.250112703,0.647309819,0.147178465,0.31732629,0.317786182
4.56015E-6,32.50010084,0.648424898,0.146499054,0.320034148,0.320967645
4.57313E-6,32.750347714,0.649469516,0.145820881,0.322762015,0.32336875
4.58602E-6,33.00039454,0.650504183,0.145145182,0.325463204,0.326310103
4.59885E-6,33.250216212,0.65153065,0.144471959,0.32804434,0.33015187
4.61085E-6,33.500268954,0.652487832,0.143799974,0.330652154,0.333933609
4.6227E-6,33.750026017,0.653430163,0.143130463,0.333380021,0.33669488
4.63503E-6,34.000444661,0.654408715,0.142460952,0.336014513,0.339276067
4.64759E-6,34.250151088,0.655401677,0.141795155,0.338715702,0.341857254
4.65903E-6,34.500039578,0.656304768,0.141130594,0.341303507,0.34473858
4.67034E-6,34.750058051,0.657194446,0.140467271,0.344071391,0.34773996
4.68182E-6,35.000227438,0.658095601,0.139805186,0.34677925,0.350561258
4.69382E-6,35.250093646,0.65903448,0.139145576,0.349427081,0.352842307
4.70615E-6,35.500132927,0.659997311,0.138487203,0.352228314,0.354463053
4.71798E-6,35.750331549,0.660917806,0.137830068,0.354929502,0.357164296
4.7294E-6,36.00021604,0.66180437,0.137175408,0.357557325,0.360225704
4.74228E-6,36.250257038,0.66280151,0.136521986,0.360205157,0.363647278
4.75379E-6,36.500018774,0.663690153,0.135871038,0.363073085,0.365568161
4.76566E-6,36.7503908,0.664603538,0.135220091,0.365814292,0.368389459
4.77801E-6,37.000439691,0.665551808,0.134571618,0.368635533,0.370550453
4.78991E-6,37.250173893,0.666463191,0.133925621,0.371383409,0.37289153
4.80215E-6,37.500055349,0.667397666,0.133280862,0.37420465,0.375232607
4.81448E-6,37.750081863,0.668335868,0.132637339,0.37705257,0.377633712
4.82689E-6,38.000281216,0.669278703,0.131995055,0.379847133,0.380394982
4.83915E-6,38.250145717,0.670206232,0.131355245,0.382701722,0.382856114
4.85144E-6,38.500166495,0.671134537,0.130716673,0.385509624,0.385437301
4.86342E-6,38.750324906,0.672036483,0.130079339,0.388364214,0.388078516
4.87613E-6,39.000143881,0.672990449,0.12944448,0.391138768,0.390779759
4.88765E-6,39.250093725,0.67385303,0.128810858,0.39394667,0.393180863
4.89833E-6,39.500131137,0.674650248,0.128178473,0.396687876,0.396122216
4.9095E-6,39.750239237,0.675482045,0.127547327,0.399562474,0.398583348
4.92103E-6,40.000412763,0.676338643,0.126917418,0.402203636,0.401884867
4.93246E-6,40.250190633,0.677185479,0.126289983,0.404858138,0.405246413
4.94417E-6,40.500068111,0.678050869,0.125663787,0.407512639,0.408968125
4.9553E-6,40.750024896,0.678871412,0.125038828,0.410273854,0.412209616
4.96531E-6,41.000030246,0.679607613,0.124415106,0.413115104,0.414550693
4.97608E-6,41.25006196,0.680397534,0.123792623,0.415916337,0.417131881
4.98609E-6,41.500123414,0.68112972,0.123171376,0.418724239,0.419532985
4.99592E-6,41.750179041,0.681848138,0.122551367,0.421472114,0.422954559
5.00544E-6,42.000210206,0.68254116,0.121932596,0.424179973,0.426556216
5.01561E-6,42.250234603,0.683280874,0.121315062,0.426907839,0.429377514
5.02629E-6,42.500281102,0.684054697,0.120698766,0.429528993,0.432679032
5.03617E-6,42.750341341,0.684769461,0.120083707,0.43225686,0.435380275
5.04519E-6,43.000374273,0.685420901,0.119469886,0.435071431,0.437601297
5.05451E-6,43.250352143,0.686092373,0.118857303,0.437725933,0.440722732
5.06368E-6,43.5002754,0.686751629,0.118245957,0.440540504,0.443183865
5.0724E-6,43.750120533,0.687376736,0.117635848,0.443241693,0.445945135
5.0817E-6,44.000406875,0.688042722,0.11702574,0.445909534,0.448766433
5.09074E-6,44.250142895,0.688688561,0.116418106,0.448590713,0.452127979
5.09991E-6,44.500329785,0.689342069,0.115810473,0.451285232,0.45512936
5.10896E-6,44.750446062,0.689985988,0.115204077,0.453986421,0.457710547
5.11859E-6,45.000001933,0.690669603,0.114600156,0.456827671,0.459991596
5.12726E-6,45.250001119,0.691283817,0.113996235,0.459595555,0.462452728
5.13631E-6,45.500442817,0.6919237,0.113392315,0.462270065,0.465213998
5.14595E-6,45.750286024,0.692603351,0.112790869,0.464971254,0.468155351
5.1547E-6,46.000089351,0.693219656,0.112190661,0.467739139,0.470916622
5.16266E-6,46.250285172,0.693778884,0.111590453,0.470487014,0.473557837
5.17102E-6,46.500352181,0.694364793,0.110991482,0.473114837,0.476979411
