Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.07443E-6,14.500168721,0.544215025,0.228931766,0.14157351,0.143333969
3.10114E-6,14.75028834,0.547316523,0.227929356,0.144762914,0.14643334
3.12399E-6,15.000262394,0.549952379,0.226935609,0.147957616,0.148912836
3.14699E-6,15.250139697,0.552589563,0.225949288,0.151157616,0.152345985
3.17053E-6,15.500018595,0.555273172,0.224970392,0.154442384,0.155302308
3.19556E-6,15.750198164,0.55810873,0.223997683,0.157637086,0.158449361
3.22009E-6,16.000098703,0.560870608,0.223033638,0.160731126,0.16169178
3.2451E-6,16.250260977,0.563668344,0.22207578,0.163936424,0.164266641
3.27193E-6,16.500170549,0.56665033,0.221126585,0.166982781,0.167079916
3.29738E-6,16.750143438,0.569459863,0.220184815,0.170055629,0.169750143
3.32259E-6,17.000058822,0.572225091,0.21925047,0.173022517,0.172944879
3.34658E-6,17.250149308,0.574839507,0.218322313,0.176137748,0.175805836
3.37136E-6,17.500026132,0.577524015,0.217401581,0.179099338,0.179572764
3.39654E-6,17.750078047,0.580233515,0.216487037,0.182203974,0.182481404
3.42147E-6,18.000321161,0.582899863,0.215578681,0.185356291,0.185580774
3.44867E-6,18.250011783,0.585788704,0.214678988,0.188402649,0.188537097
3.47249E-6,18.500194125,0.588302608,0.213784244,0.191486093,0.191111959
3.49646E-6,18.75002079,0.590817068,0.212896926,0.194511258,0.194497425
3.52079E-6,19.00017561,0.59335386,0.212014558,0.197541722,0.197596796
3.5464E-6,19.250027704,0.59600642,0.211139616,0.200577483,0.200457753
3.57099E-6,19.500179431,0.598537832,0.210269623,0.203613245,0.203175663
3.5939E-6,19.750236024,0.600881581,0.209405819,0.206553642,0.206418081
3.61588E-6,20.000055631,0.603116842,0.208548202,0.209748344,0.208468434
3.63808E-6,20.250341698,0.605362681,0.207694297,0.212709934,0.21166317
3.66049E-6,20.500324511,0.607616343,0.206846581,0.215645033,0.215239367
3.68328E-6,20.750018702,0.609894625,0.206005052,0.218606623,0.218958611
3.70564E-6,21.000127551,0.612118122,0.205167235,0.221552318,0.222487126
3.72678E-6,21.250222784,0.614207573,0.204334369,0.224572185,0.224966622
3.74836E-6,21.500276949,0.616330049,0.203506453,0.227560265,0.227922945
3.76966E-6,21.750281534,0.61841303,0.202683487,0.230521854,0.230974633
3.78951E-6,22.000120821,0.620343475,0.201865472,0.233435762,0.234026321
3.80767E-6,22.25005853,0.622101954,0.201051169,0.236349669,0.237173374
3.82653E-6,22.500080489,0.623918599,0.200240578,0.23935894,0.239938966
3.84656E-6,22.750263147,0.6258387,0.199433701,0.24237351,0.241989319
3.8656E-6,23.000097104,0.627654785,0.198631773,0.245324503,0.244468816
3.88375E-6,23.250022652,0.629378666,0.197833558,0.248233113,0.247329773
