Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
9.73421E-6,40.250877753,0.651622384,0.041055475,0.369634622,0.358237548
9.80629E-6,40.500056871,0.654331964,0.040739902,0.374104292,0.362068966
9.89731E-6,40.750354875,0.657723203,0.040425566,0.378337472,0.36611324
9.9796E-6,41.000768829,0.660760741,0.040113705,0.382003074,0.372711792
1.00565E-5,41.250189582,0.663573736,0.039805557,0.386023413,0.377181779
1.01382E-5,41.500623621,0.66653893,0.039498647,0.390043751,0.381226054
1.02227E-5,41.750038101,0.669578005,0.039195449,0.393969493,0.385696041
1.03043E-5,42.000457576,0.672485656,0.038893488,0.39824997,0.390378885
1.03782E-5,42.250724308,0.67509816,0.038594003,0.40248315,0.394210302
1.04542E-5,42.500747804,0.677760914,0.038296993,0.406550786,0.399744572
1.05324E-5,42.750477371,0.68048039,0.038002458,0.410523826,0.404427416
1.06142E-5,43.00002757,0.683299187,0.037710398,0.414331323,0.408897403
1.07014E-5,43.250509391,0.68627378,0.037419575,0.418020575,0.413793103
1.07839E-5,43.500751389,0.689067403,0.037131228,0.422277403,0.416773095
1.08565E-5,43.750673767,0.691501992,0.036845355,0.426439636,0.419753086
1.09337E-5,44.000161432,0.694072415,0.036561958,0.430294431,0.42443593
1.10137E-5,44.250326276,0.696710688,0.036279798,0.434220173,0.428480204
1.10914E-5,44.500099776,0.699253093,0.036000114,0.438382405,0.432098765
1.11654E-5,44.750498639,0.701654892,0.035721667,0.442450041,0.4348659
1.12473E-5,45.000393901,0.704290769,0.035445695,0.446328485,0.440613027
1.13211E-5,45.25095151,0.706644363,0.03517096,0.450325174,0.445508727
1.14062E-5,45.500957432,0.709337544,0.034898701,0.454250916,0.448488719
1.14867E-5,45.75050061,0.711860719,0.034628917,0.458153009,0.452958706
1.15618E-5,46.000506687,0.714194462,0.03436037,0.461818612,0.457428693
1.1646E-5,46.251157472,0.716788153,0.034093061,0.46557881,0.461260111
1.17248E-5,46.500044478,0.719197335,0.033829464,0.469291711,0.463814389
1.18046E-5,46.750644849,0.721612735,0.033565868,0.473193804,0.468922946
1.18874E-5,47.000581684,0.72409862,0.033304746,0.47702495,0.47296722
1.19798E-5,47.251153343,0.726848297,0.033044862,0.480525009,0.477224351
1.20565E-5,47.501121614,0.729106335,0.032787453,0.484143313,0.481268625
1.21417E-5,47.750371005,0.731595115,0.03253252,0.487927161,0.485312899
1.22219E-5,48.000068273,0.733916649,0.032278823,0.491450869,0.490634312
1.22985E-5,48.250173255,0.736116126,0.032026365,0.495187419,0.494252874
1.23756E-5,48.500633252,0.738310915,0.031775143,0.498663829,0.497658578
1.2453E-5,48.750185041,0.74049554,0.031526397,0.50211659,0.500851426
1.25307E-5,49.000040414,0.742671622,0.031278889,0.505640298,0.504682844
1.26089E-5,49.250162542,0.744841049,0.031032618,0.508880218,0.510217114
1.26814E-5,49.500511412,0.746838722,0.030787584,0.512285681,0.514687101
1.27575E-5,49.751072224,0.748915631,0.030543789,0.515951283,0.518518519
1.28368E-5,50.000627437,0.751062587,0.030302468,0.519120255,0.522562793
1.29103E-5,50.250408044,0.753037087,0.030062385,0.522762209,0.52639421
1.29748E-5,50.500193935,0.754758876,0.029823539,0.526262268,0.530225628
1.30628E-5,50.750210707,0.757084609,0.029585931,0.529502188,0.534482759
1.31396E-5,51.000475102,0.75909759,0.02934956,0.533073194,0.538952746
1.32168E-5,51.250891908,0.761103607,0.029114427,0.536525955,0.54235845
1.32922E-5,51.500048621,0.763045667,0.028881769,0.540238855,0.544061303
1.33627E-5,51.750581599,0.764850161,0.028649111,0.543738915,0.548318433
1.34374E-5,52.001193266,0.76674427,0.02841769,0.547215325,0.550872712
1.35083E-5,52.250416746,0.768529705,0.028188745,0.550478893,0.554916986
1.35837E-5,52.501043074,0.770411527,0.0279598,0.553931654,0.558109834
1.36602E-5,52.750397672,0.772307569,0.027733329,0.557218872,0.561302682
1.37272E-5,53.001004199,0.773953072,0.027506859,0.560813527,0.563431247
1.38091E-5,53.250156695,0.775949182,0.027282864,0.564148043,0.566624095
1.38874E-5,53.500816411,0.777842435,0.027058869,0.567387963,0.571094083
1.39609E-5,53.75001452,0.779604163,0.026837349,0.570627882,0.575138357
1.40296E-5,54.000514892,0.781237297,0.026615828,0.573962398,0.577905492
1.41018E-5,54.250861388,0.782941348,0.026395546,0.577296914,0.580034057
1.41761E-5,54.501093262,0.784682567,0.026176501,0.580513184,0.583439762
1.42579E-5,54.751335856,0.786580696,0.025958693,0.583729455,0.586845466
1.43365E-5,55.000087576,0.788391695,0.025743361,0.586803831,0.590251171
1.44136E-5,55.250210099,0.790151188,0.025528028,0.590043751,0.593444019
1.44864E-5,55.500241543,0.791800153,0.025313934,0.593165425,0.596636867
1.45605E-5,55.750017341,0.793464752,0.025101076,0.596381696,0.598765432
1.46347E-5,56.00109138,0.795117033,0.024888219,0.599787159,0.600468284
1.47081E-5,56.250514825,0.796740938,0.024677837,0.603074376,0.603873989
1.47865E-5,56.501242403,0.798459041,0.024467454,0.606408892,0.607279693
1.48672E-5,56.750349638,0.800212285,0.024259547,0.609483268,0.610898255
1.49481E-5,57.00077973,0.801956184,0.02405164,0.612604943,0.614303959
1.50163E-5,57.250967763,0.803413502,0.023844971,0.615963107,0.616219668
1.50954E-5,57.500921887,0.805091202,0.023639538,0.619013835,0.620051086
1.5171E-5,57.750604174,0.806681291,0.023435344,0.622277403,0.623031077
1.52346E-5,58.001442484,0.808009112,0.023231149,0.625422727,0.626223925
1.53049E-5,58.250381512,0.809465329,0.02302943,0.628402507,0.62899106
