X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
70.0,56.5,train,5.658438442397266E-6,12.248222801716643,0.235260435802921
70.16666666666666,56.5,train,5.192676273969312E-6,11.580525173887159,0.21818879660153923
66.66666666666666,56.333333333333336,train,3.3346996616774527E-6,8.473574407911642,0.14621052643386934
66.83333333333331,56.333333333333336,train,2.5941685670608916E-6,7.102343907122614,0.11570817876315265
67.0,56.333333333333336,train,2.4284612138908736E-6,6.750392495388078,0.10873487431572737
67.33333333333331,56.333333333333336,train,2.4047499922118647E-6,6.701284470329249,0.10773257046414442
67.5,56.333333333333336,train,2.9389737317886235E-6,7.76024447727926,0.13004389969698416
67.66666666666666,56.333333333333336,train,3.3038748271232815E-6,8.41793787987843,0.14496209888745437
67.83333333333331,56.333333333333336,train,3.404487287988908E-6,8.602475237954133,0.14903024364023576
68.0,56.333333333333336,train,3.4574343856018324E-6,8.700864946937203,0.15116331740225775
68.16666666666666,56.333333333333336,train,3.6352982508355755E-6,9.006437880532406,0.15828982641804534
68.33333333333331,56.333333333333336,train,4.255743958459774E-6,10.122411405132764,0.1826842260180055
68.66666666666666,56.333333333333336,train,3.926316430129916E-6,9.536742927077936,0.1698213080331309
68.83333333333331,56.333333333333336,train,4.439256494278742E-6,10.426865651344823,0.18976307310598584
69.0,56.333333333333336,train,4.670809517406241E-6,10.789005389389972,0.19860762275270016
69.16666666666666,56.333333333333336,train,4.99975930424664E-6,11.290520510547903,0.21100665391940232
69.33333333333331,56.333333333333336,train,5.095407719400236E-6,11.430095990375655,0.2145757762637599
69.66666666666666,56.333333333333336,train,5.486501205646718E-6,12.009826482798207,0.22900224283095127
69.83333333333331,56.333333333333336,train,5.409788720624974E-6,11.904854783225547,0.22619355489899606
70.0,56.333333333333336,train,5.781424833142862E-6,12.439322378462812,0.23970572255032208
70.16666666666666,56.333333333333336,train,5.8048755025748715E-6,12.475803929165806,0.24055039839749293
70.33333333333331,56.333333333333336,train,6.406652102780503E-6,13.29968334638743,0.2619078418041635
66.5,56.16666666666667,train,4.821692537846258E-6,11.02779054801097,0.20431882983708693
66.66666666666666,56.16666666666667,train,4.033371993176068E-6,9.718384575941036,0.17402347995693834
66.83333333333331,56.16666666666667,train,3.3995057005217127E-6,8.59321813108202,0.14882927530653967
67.0,56.16666666666667,train,3.3161190139876626E-6,8.440037724227208,0.1454582154871915
67.33333333333331,56.16666666666667,train,3.7113785448022192E-6,9.142950699455731,0.16131985242305302
67.5,56.16666666666667,train,3.455279031393362E-6,8.696859728844284,0.15107658937945379
68.0,56.16666666666667,train,3.976451539709474E-6,9.621807389968456,0.1717918789685422
68.16666666666666,56.16666666666667,train,3.890385162277102E-6,9.47325446109858,0.16840613843008967
68.33333333333331,56.16666666666667,train,4.2789580393965274E-6,10.161989702801867,0.18358309608731482
68.83333333333331,56.16666666666667,train,4.621724205007789E-6,10.711989363221228,0.19674082797919945
69.0,56.16666666666667,train,5.6020455152211E-6,12.17003225669039,0.23321345741767519
69.16666666666666,56.16666666666667,train,5.983911798764009E-6,12.718688877649756,0.24696829869496162
69.33333333333331,56.16666666666667,train,6.128592210238765E-6,12.921605769956171,0.25211500156102273
69.5,56.16666666666667,train,5.819571151275658E-6,12.498665538926906,0.24107924647888934
69.66666666666666,56.16666666666667,train,5.8643138537650004E-6,12.558737958261103,0.2426871228307942
69.83333333333331,56.16666666666667,train,6.021510419059494E-6,12.770047578344627,0.2483091872555384
70.0,56.16666666666667,train,6.3819983714987925E-6,13.266858566978046,0.26104478077357096
70.16666666666666,56.16666666666667,train,6.1083641037961844E-6,12.892975923570516,0.25139754972915573
70.33333333333331,56.16666666666667,train,5.463249236948053E-6,11.977914127088843,0.22815199277071485
66.5,56.0,train,5.671865915609231E-6,12.268884633964452,0.23574702685542703
66.66666666666666,56.0,train,5.280015722758334E-6,11.723062727388914,0.22141883820540254
66.83333333333331,56.0,train,4.407895995683265E-6,10.375831503575471,0.18855772553023753
67.16666666666666,56.0,train,3.1002668562800687E-6,8.055850674281581,0.13666985501867812
67.33333333333331,56.0,train,3.1683254512636186E-6,8.175364176144816,0.13945055416579444
67.5,56.0,train,3.3407799004427486E-6,8.48454878553302,0.14645656507253768
67.66666666666666,56.0,train,3.1752997849454683E-6,8.187611373455928,0.13973500108484327
67.83333333333331,56.0,train,3.3546942256614903E-6,8.509946560601765,0.14701934555886675
68.0,56.0,train,4.065092132578435E-6,9.774788305259886,0.17526447714743243
68.16666666666666,56.0,train,5.01094752092399E-6,11.306846977731395,0.21142497863162313
68.33333333333331,56.0,train,4.32740419110614E-6,10.244586822132568,0.18545579161447623
68.5,56.0,train,4.573580272273952E-6,10.637778343611267,0.19490561119211702
68.66666666666666,56.0,train,4.431886042491022E-6,10.4148714311472,0.18947994924095368
68.83333333333331,56.0,train,5.02660610820103E-6,11.329696857984066,0.21201007701219343
69.0,56.0,train,5.7835813539850676E-6,12.442677217635957,0.23978343805168
69.16666666666666,56.0,train,6.647521352533852E-6,13.616053453794212,0.27028717524663237
69.33333333333331,56.0,train,6.6399530452490054E-6,13.606340965329904,0.2700253430141121
69.5,56.0,train,5.824500102865999E-6,12.505490838833936,0.24125654075602654
69.66666666666666,56.0,train,5.311958500036839E-6,11.771159633650548,0.22259683004784325
70.0,56.0,train,5.476554760315707E-6,11.996097505661618,0.22863864785987675
70.16666666666666,56.0,train,5.398512603697594E-6,11.889444799171866,0.22577983876841035
70.33333333333331,56.0,train,5.53822788889608E-6,12.081547135692022,0.2308903641380764
66.66666666666666,55.833333333333336,train,5.634175033901323E-6,12.21458083224473,0.23438038121949856
66.83333333333331,55.833333333333336,train,4.701978905860273E-6,10.83879215614458,0.199790792796392
67.16666666666666,55.833333333333336,train,3.5563664040568796E-6,8.872600703294705,0.15513466181574276
67.33333333333331,55.833333333333336,train,2.17435832624761E-6,6.226026756609087,0.09793474066398156
67.5,55.833333333333336,train,3.0518971688253975E-6,7.96932364179947,0.13468813348936937
67.66666666666666,55.833333333333336,train,4.0460027820242345E-6,9.739815291426915,0.1745178619469976
67.83333333333331,55.833333333333336,train,3.7820395977451433E-6,9.270572809618516,0.16412427731878443
68.16666666666666,55.833333333333336,train,5.0855815149785786E-6,11.415757047123579,0.21420985663914782
68.33333333333331,55.833333333333336,train,4.78089121894387E-6,10.964838547184744,0.20277845011264672
68.5,55.833333333333336,train,5.128057681561398E-6,11.477740628581987,0.21579041021021406
68.66666666666666,55.833333333333336,train,5.502062648782822E-6,12.031402907026125,0.2295707517558473
68.83333333333331,55.833333333333336,train,5.186153486279645E-6,11.569880016261509,0.21794702975652158
69.0,55.833333333333336,train,5.442505397278262E-6,11.949565517316325,0.22739266560010885
69.16666666666666,55.833333333333336,train,6.59200638092972E-6,13.544810505931732,0.2683644017830764
69.33333333333331,55.833333333333336,train,5.930664158881613E-6,12.647475204584255,0.24506522198935876
69.5,55.833333333333336,train,5.68920874926152E-6,12.295864395333481,0.23637504640610196
69.66666666666666,55.833333333333336,train,5.732759054988586E-6,12.36361438819058,0.23794981808404925
69.83333333333331,55.833333333333336,train,5.875314448782226E-6,12.573450211777182,0.24308191884633068
70.0,55.833333333333336,train,5.888867683457125E-6,12.591576378969757,0.24356804256178977
70.16666666666666,55.833333333333336,train,6.185153336358798E-6,13.001599943724672,0.2541174681359557
66.66666666666666,55.66666666666667,train,6.292750481188658E-6,13.146708501827991,0.2579120035309127
66.83333333333331,55.66666666666667,train,5.808727114502238E-6,12.481795774141656,0.24068904087345344
67.0,55.66666666666667,train,4.901596121243391E-6,11.14592123836855,0.2073268282641565
67.16666666666666,55.66666666666667,train,4.661388973459114E-6,10.77395798398807,0.19824968078051508
67.33333333333331,55.66666666666667,train,3.6846426842192935E-6,9.094977860442828,0.16025629675803965
67.5,55.66666666666667,train,4.604168809974709E-6,10.68492876199733,0.19607211233785427
67.66666666666666,55.66666666666667,train,4.342493436290171E-6,10.269399398537377,0.18603819157585288
67.83333333333331,55.66666666666667,train,4.753340371619894E-6,10.920831664867064,0.20173663158951027
68.16666666666666,55.66666666666667,train,5.3744615799905775E-6,11.856576579182066,0.22489667733388252
68.33333333333331,55.66666666666667,train,5.801283319361834E-6,12.47021567018664,0.24042107149323555
68.5,55.66666666666667,train,5.7720235998456935E-6,12.424697142701604,0.23936683330042197
68.66666666666666,55.66666666666667,train,5.654104958091225E-6,12.242214291133507,0.2351033308553555
68.83333333333331,55.66666666666667,train,5.7141815585308166E-6,12.33471389641896,0.23727845653807278
69.0,55.66666666666667,train,5.866104467781123E-6,12.56113273484486,0.2427513994993057
69.16666666666666,55.66666666666667,train,6.194089729749229E-6,13.01365181704882,0.2544333576453307
69.33333333333331,55.66666666666667,train,6.449787808659485E-6,13.35711562769067,0.26341548316060526
69.5,55.66666666666667,train,6.236439326824469E-6,13.07076568356974,0.2559285407537638
69.66666666666666,55.66666666666667,train,6.568818218413155E-6,13.5150528927067,0.2675597752791836
69.83333333333331,55.66666666666667,train,6.346061910161358E-6,13.218605805431062,0.25978493364088195
70.0,55.66666666666667,train,6.426168391546899E-6,13.325667967795308,0.2625903398725473
70.16666666666666,55.66666666666667,train,6.963972992230775E-6,14.026655001404025,0.2811514460436254
70.33333333333331,55.66666666666667,train,6.794641435154028E-6,13.805632832151208,0.2753583077373095
63.5,55.5,train,3.50925018581291E-6,8.792927241367579,0.15324563792042023
63.66666666666666,55.5,train,3.4662731047130535E-6,8.717289624404772,0.1515188807327642
63.833333333333314,55.5,train,3.790516236136753E-6,9.286430026068794,0.16446007105353289
64.0,55.5,train,4.4088971008562E-6,10.377460640598683,0.18859623091785171
64.16666666666666,55.5,train,5.282812810740475E-6,11.727627561303388,0.22152206102002958
64.33333333333331,55.5,train,5.892211565536985E-6,12.596048504414764,0.24368793198545902
64.5,55.5,train,7.1589620170158625E-6,14.286772201127649,0.2877650248337603
64.66666666666666,55.5,train,7.41454422426166E-6,14.614979801829909,0.29634172620282984
64.83333333333331,55.5,train,8.519268337328687E-6,15.935803062937662,0.332241244202798
65.0,55.5,train,9.171374853679749E-6,16.708630884018685,0.35256657640265743
65.16666666666666,55.5,train,7.311473870576723E-6,14.492014282284966,0.29289543965022835
65.33333333333331,55.5,train,6.901795405354152E-6,13.945120262781188,0.27902963895323674
65.5,55.5,train,8.396892579691669E-6,15.796839983435268,0.32835643498106437
65.66666666666666,55.5,train,9.734526706754336E-6,17.377007723378625,0.3696207776689754
65.83333333333331,55.5,train,9.345435507007191E-6,16.90910382598747,0.3578864313581954
66.0,55.5,train,8.634208218532508E-6,16.072017131020363,0.3358695363297426
66.16666666666666,55.5,train,8.636430035511117E-6,16.074758033659567,0.3359394775624559
66.33333333333331,55.5,train,8.660799134767767E-6,16.10482051365254,0.3367061163661901
66.5,55.5,train,7.798445593790585E-6,15.10033242806309,0.3090308128336342
66.66666666666666,55.5,train,6.811912240552026E-6,13.828115062771108,0.27595130490352604
66.83333333333331,55.5,train,5.28634838361043E-6,11.733397598945002,0.22165251705647737
67.0,55.5,train,5.075976295979949E-6,11.401740578074598,0.21385200155749717
67.16666666666666,55.5,train,4.389860615786631E-6,10.346481834917656,0.18786371981394545
67.33333333333331,55.5,train,4.6998407297573585E-6,10.835376854138476,0.19970968483364504
67.5,55.5,train,3.979438424019836E-6,9.62687524983169,0.17190913133345487
67.66666666666666,55.5,train,5.598490732929761E-6,12.165103440636184,0.2330842407462811
68.0,55.5,train,6.146823424877731E-6,12.947409315929153,0.25276103835246
68.16666666666666,55.5,train,6.1629708615731315E-6,12.970263587208755,0.2533327688643615
68.5,55.5,train,6.352223999640439E-6,13.226916173895086,0.26000111436330375
68.66666666666666,55.5,train,5.805389657438835E-6,12.476603785510772,0.2405689073603442
68.83333333333331,55.5,train,6.243288651480717E-6,13.080002876865354,0.25617007925548774
69.0,55.5,train,6.063699394610818E-6,12.829759736407034,0.24981094024554362
69.16666666666666,55.5,train,6.554496293358843E-6,13.496527908666453,0.26706236417183105
69.33333333333331,55.5,train,7.120714938489063E-6,14.235452654749178,0.2864725866641933
69.5,55.5,train,6.405885201425654E-6,13.298662268988881,0.2618810098403913
69.66666666666666,55.5,train,6.8896309072677095E-6,13.929285155786905,0.27861379413739895
69.83333333333331,55.5,train,6.839940646785214E-6,13.864600975171918,0.27691263420163537
70.0,55.5,train,6.995341953295995E-6,14.068441936009904,0.2822195392718774
70.5,55.5,train,7.515772700066994E-6,14.734770986154176,0.29971007782124814
70.66666666666666,55.5,train,7.623948506621991E-6,14.876185098980182,0.303291780172385
70.83333333333331,55.5,train,7.310403267556221E-6,14.490573523505299,0.2928595542667781
71.0,55.5,train,7.82893884423678E-6,15.138093734189304,0.31002884154753463
71.16666666666666,55.5,train,7.420969521421768E-6,14.62258333384322,0.29655600704784535
71.33333333333331,55.5,train,7.402775743898951E-6,14.601053283731812,0.2959490832610858
71.5,55.5,train,7.80593087549336E-6,15.109601824066583,0.30927593594143643
71.66666666666666,55.5,train,8.142949910503266E-6,15.51003107810376,0.32022278457511866
71.83333333333331,55.5,train,8.147055098326899E-6,15.514662789125383,0.3203550516807593
72.0,55.5,train,8.207671448829435E-6,15.58305367177803,0.3223050873842055
72.16666666666666,55.5,train,8.04921406857159E-6,15.401239642244551,0.31719564843740033
72.33333333333331,55.5,train,8.017873481396445E-6,15.364759087390157,0.31618052112795625
72.5,55.5,train,6.48674965477771E-6,13.406327831374192,0.26470489101197137
72.66666666666666,55.5,train,6.464334297505729E-6,13.376483295898899,0.2639232046109481
72.83333333333331,55.5,train,6.667017334321143E-6,13.64107285259539,0.27096122336160466
73.0,55.5,train,7.002215520978105E-6,14.07759829036427,0.28245336783732744
73.16666666666666,55.5,train,6.969235756253494E-6,14.033665586663966,0.28133075071323277
73.33333333333331,55.5,train,6.201230509023022E-6,13.023282074299537,0.2546856784421567
73.5,55.5,train,6.386589589117415E-6,13.272971463392373,0.26120558342696043
73.66666666666666,55.5,train,6.294846735757093E-6,13.149535570132862,0.2579857382993589
73.83333333333331,55.5,train,6.691726767077411E-6,13.672782727944318,0.2718146251714191
74.0,55.5,train,7.207498944237415E-6,14.352090533593902,0.2894018057058142
74.16666666666666,55.5,train,9.614036666661438E-6,17.23041852289267,0.36601010331285855
74.33333333333331,55.5,train,9.588658122122719E-6,17.19949340517174,0.3652469623440059
74.66666666666666,55.5,train,9.57844847313443E-6,17.18705240027603,0.36493969588071384
74.83333333333331,55.5,train,1.0288263659340748E-5,18.053722805397815,0.385951772016204
75.0,55.5,train,1.0531926465401575E-5,18.35544057227271,0.39300325635894096
75.16666666666666,55.5,train,1.076779784025214E-5,18.638332957800294,0.399752117125296
75.33333333333331,55.5,train,1.1380486050913415E-5,19.38198367697479,0.4169341044261732
75.66666666666666,55.5,train,1.273778545068428E-5,21.028674516940846,0.4532663103011376
75.83333333333331,55.5,train,1.2875739882987384E-5,21.186165544444435,0.4568298922440208
76.0,55.5,train,1.4321095998572709E-5,22.96387318076434,0.49279760716271326
76.16666666666663,55.5,train,1.403821529852633E-5,22.630627050076495,0.4859507058069972
76.33333333333331,55.5,train,1.3226303670968286E-5,21.599326206175245,0.4657813542023562
76.5,55.5,train,1.2908834931837793E-5,21.223947391404458,0.45768132969417563
76.66666666666663,55.5,train,1.0524688561671339E-5,18.34645660351938,0.39279496649542456
76.83333333333331,55.5,train,9.699616353853812E-6,17.334546429697184,0.3685767548636506
77.0,55.5,train,1.0309097759847161E-5,18.079487614191173,0.3865578901466825
77.16666666666663,55.5,train,1.0815516180087543E-5,18.69358741385977,0.40110830342094983
77.33333333333331,55.5,train,7.916916374817467E-6,15.24704067870569,0.31290022981428134
63.5,55.333333333333336,train,4.43621464788456E-6,10.421915537496991,0.18964623753339782
63.66666666666666,55.333333333333336,train,6.032577963036112E-6,12.785712024486262,0.24870343666578087
63.833333333333314,55.333333333333336,train,5.876726455851971E-6,12.575338637443616,0.24313257890469042
64.0,55.333333333333336,train,6.164214790935717E-6,12.972024182381938,0.25337679438252514
64.33333333333331,55.333333333333336,train,8.239784416599867E-6,15.6192853847104,0.3233358974140983
64.5,55.333333333333336,train,9.146862629534263E-6,16.679594570843157,0.351813871687216
64.66666666666666,55.333333333333336,train,9.42406376796184E-6,16.999008723549757,0.36027520998327456
64.83333333333331,55.333333333333336,train,8.925157249672444E-6,16.419180087209316,0.34496601786800163
65.0,55.333333333333336,train,8.912539262108137E-6,16.40462698129223,0.344574115145589
65.16666666666666,55.333333333333336,train,8.879328833858817E-6,16.366323339178063,0.34354150968138586
65.33333333333331,55.333333333333336,train,1.0000462088777436E-5,17.704539589780886,0.3775173395223914
65.5,55.333333333333336,train,1.12366664929656E-5,19.208087009270365,0.41294558917649216
65.66666666666666,55.333333333333336,train,1.0693440230749016E-5,18.552232115207065,0.3976327015345251
65.83333333333331,55.333333333333336,train,1.1680102325805849E-5,19.714890664631724,0.425156477153929
66.0,55.333333333333336,train,1.1314933176527283E-5,19.30373451249946,0.4151195133574693
66.16666666666666,55.333333333333336,train,1.0567985877100801E-5,18.400198922209867,0.39403989729452693
66.33333333333331,55.333333333333336,train,8.589631701880941E-6,16.017026151424407,0.3344647414585413
66.5,55.333333333333336,train,8.983492316863705E-6,16.486461530243577,0.34677480595249977
66.66666666666666,55.333333333333336,train,7.617738299010608E-6,14.867960288203552,0.30308665665897805
66.83333333333331,55.333333333333336,train,7.64915592870281E-6,14.909569856745987,0.3041237630688959
67.0,55.333333333333336,train,6.789506561676496E-6,13.798948522585698,0.2751819070030177
67.16666666666666,55.333333333333336,train,5.6881298191718576E-6,12.294185933962256,0.23633599119485316
67.33333333333331,55.333333333333336,train,5.356373264387499E-6,11.83185701864571,0.22423180479830718
67.5,55.333333333333336,train,6.022083199318868E-6,12.770858262769547,0.24832959597975734
67.66666666666666,55.333333333333336,train,6.915106598454277E-6,13.962448077333352,0.27948440900453975
67.83333333333331,55.333333333333336,train,5.646767214207844E-6,12.232040281337698,0.23483723671054468
68.0,55.333333333333336,train,6.108391827014057E-6,12.893015161621358,0.25139853348894214
68.16666666666666,55.333333333333336,train,7.292857043208602E-6,14.466960777889291,0.29227116540442233
68.33333333333331,55.333333333333336,train,7.15109655390129E-6,14.276187292602772,0.28749942791832295
68.5,55.333333333333336,train,7.0401538198456695E-6,14.128136311388975,0.283742602596752
68.66666666666666,55.333333333333336,train,7.205145327832007E-6,14.348923165825342,0.2893225229975067
68.83333333333331,55.333333333333336,train,7.250610022727668E-6,14.410107056662024,0.2908524595131
69.0,55.333333333333336,train,7.104118076637976E-6,14.213343794357142,0.285911019176207
69.16666666666666,55.333333333333336,train,7.834481464677254E-6,15.144957436291627,0.3102100938345471
69.33333333333331,55.333333333333336,train,7.683748586696999E-6,14.955384438812679,0.30526389311022695
69.5,55.333333333333336,train,6.968829689764764E-6,14.033124661072746,0.2813169174429948
69.66666666666666,55.333333333333336,train,6.7167796161142965E-6,13.704933313023759,0.27267886782166084
69.83333333333331,55.333333333333336,train,6.902782707887349E-6,13.946405481549592,0.27906337948857785
70.16666666666666,55.333333333333336,train,7.734427738042098E-6,15.021055938574769,0.3069308414041477
70.33333333333331,55.333333333333336,train,7.73036102059822E-6,15.016019920436982,0.30679722588582703
70.5,55.333333333333336,train,7.662147162817387E-6,14.926775471925657,0.3045521568624837
70.66666666666666,55.333333333333336,train,7.783444108850318E-6,15.081755344384302,0.308539292122872
71.0,55.333333333333336,train,8.10104927420143E-6,15.461576005816829,0.31887129390381297
71.16666666666666,55.333333333333336,train,8.071484597298415E-6,15.42716261683067,0.3179160788911026
71.33333333333331,55.333333333333336,train,7.780198833553924E-6,15.077736558845277,0.30843291532242734
71.5,55.333333333333336,train,8.057454271731686E-6,15.41083126800808,0.3174622998282479
71.66666666666666,55.333333333333336,train,8.550745908755263E-6,15.971547236008837,0.3332368589359983
72.0,55.333333333333336,train,8.716296454311477E-6,16.1732837359028,0.3384487309787392
72.16666666666666,55.333333333333336,train,8.51104781827418E-6,15.926468300359026,0.33198098990009706
72.33333333333331,55.333333333333336,train,8.525631748411786E-6,15.943028997365543,0.3324426344996839
72.5,55.333333333333336,train,6.721966486388514E-6,13.711589678285918,0.2728576699454264
72.66666666666666,55.333333333333336,train,7.216975908651314E-6,14.364844112112218,0.28972095234391904
72.83333333333331,55.333333333333336,train,7.596559375031747E-6,14.83991088098897,0.30238666130691894
73.0,55.333333333333336,train,7.067232428463894E-6,14.164208020783345,0.2846613819763403
73.16666666666666,55.333333333333336,train,7.025262883192272E-6,14.108299932528288,0.28323684910590274
73.33333333333331,55.333333333333336,train,6.94267193609777E-6,13.998331191278247,0.2804252526683578
73.5,55.333333333333336,train,6.889900824873073E-6,13.929636520399749,0.27862302390437244
73.66666666666666,55.333333333333336,train,6.915748302158468E-6,13.963283413632663,0.27950632523167274
73.83333333333331,55.333333333333336,train,7.4278297776922175E-6,14.63070158532204,0.2967847215599282
74.16666666666666,55.333333333333336,train,1.067099830190357E-5,18.52624595190889,0.3969915701226613
74.33333333333331,55.333333333333336,train,1.077216895691905E-5,18.643394401149656,0.3998764747768695
74.5,55.333333333333336,train,1.0825518074456738E-5,18.705168898773966,0.40139217510692693
74.66666666666666,55.333333333333336,train,1.1136824771658378E-5,19.08236984843831,0.41016066755909353
75.0,55.333333333333336,train,1.0866813397852723E-5,18.75308950468809,0.40256278648166366
75.16666666666666,55.333333333333336,train,1.1631772125334035E-5,19.663183985167056,0.4238380374497328
75.33333333333331,55.333333333333336,train,1.1828140446863497E-5,19.908774838215855,0.429176187744601
75.5,55.333333333333336,train,1.226119479471199E-5,20.466930062266993,0.4407743473393194
75.66666666666666,55.333333333333336,train,1.3197035717238575E-5,21.559708620586857,0.4650396902601134
75.83333333333331,55.333333333333336,train,1.4834217812734507E-5,23.5966713411513,0.5049854066398889
76.0,55.333333333333336,train,1.5573980081926743E-5,24.562888600903662,0.522042789840111
76.16666666666663,55.333333333333336,train,1.3136911540205755E-5,21.482005516129206,0.46351288309221417
76.33333333333331,55.333333333333336,train,1.1850171433739368E-5,19.93916788193748,0.4297719922095038
76.5,55.333333333333336,train,1.0652574008687012E-5,18.504911925966816,0.39646470633834396
76.66666666666663,55.333333333333336,train,9.16926901076998E-6,16.706136377038675,0.3525019459449461
