Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.72816E-5,26.750938071,0.559206189,0.025744598,0.234436759,0.211298932
1.74894E-5,27.001297152,0.563526005,0.025566392,0.237895257,0.215302491
1.76713E-5,27.250918489,0.567273112,0.025390661,0.241353755,0.21930605
1.78611E-5,27.501469292,0.571149656,0.025216168,0.245355731,0.221975089
1.80498E-5,27.75100141,0.574969251,0.025044149,0.248863636,0.228202847
1.82354E-5,28.001461856,0.578691494,0.024873368,0.251926877,0.231316726
1.83987E-5,28.250612266,0.581940105,0.024705063,0.255088933,0.237544484
1.85672E-5,28.500166944,0.585265208,0.024537994,0.258399209,0.239323843
1.87456E-5,28.750139981,0.588759101,0.024372164,0.262203557,0.244217082
1.89391E-5,29.000802462,0.592513538,0.024207571,0.26576087,0.247330961
1.90954E-5,29.251846322,0.595521593,0.024044215,0.269762846,0.24955516
1.9291E-5,29.501374099,0.599253461,0.023883334,0.273320158,0.252224199
1.94585E-5,29.751336921,0.602422912,0.023723691,0.277025692,0.256672598
1.9663E-5,30.001642184,0.606258606,0.023565286,0.280632411,0.259786477
1.98456E-5,30.250502391,0.609651322,0.023409356,0.283596838,0.263345196
2.00115E-5,30.50162172,0.612708831,0.023253425,0.287252964,0.265124555
2.01695E-5,30.750717845,0.615599678,0.02309997,0.290711462,0.269572954
2.03184E-5,31.001705645,0.618302179,0.022946515,0.29451581,0.273131673
2.04861E-5,31.250598434,0.621325698,0.022795534,0.297974308,0.277135231
2.06461E-5,31.501470947,0.624185432,0.022644554,0.300938735,0.284697509
2.08244E-5,31.75032493,0.627349587,0.022496049,0.304644269,0.287811388
2.10188E-5,32.001358446,0.630768114,0.022347544,0.307559289,0.291370107
2.11647E-5,32.250155278,0.633312284,0.022201514,0.310918972,0.295818505
2.13522E-5,32.501006519,0.636556175,0.022055484,0.314179842,0.297153025
2.15193E-5,32.751778113,0.639424148,0.021910692,0.31798419,0.299822064
2.16983E-5,33.000244363,0.642471106,0.021768374,0.321442688,0.303380783
2.18873E-5,33.250877709,0.645658893,0.021626057,0.324802372,0.307829181
2.20666E-5,33.501466466,0.648658437,0.021484977,0.32826087,0.310498221
2.22578E-5,33.75188439,0.651827829,0.021345135,0.331620553,0.31316726
2.24693E-5,34.002238366,0.65530146,0.02120653,0.335227273,0.317170819
2.26397E-5,34.250415774,0.658075033,0.0210704,0.338488142,0.321619217
2.27874E-5,34.500304751,0.660460184,0.02093427,0.341996047,0.324288256
2.296E-5,34.751816224,0.66322673,0.020798141,0.345306324,0.326512456
2.31067E-5,35.000525822,0.66556023,0.020664486,0.348616601,0.328291815
2.32796E-5,35.251056743,0.668289858,0.020530832,0.352173913,0.332740214
2.34364E-5,35.500939816,0.670745689,0.020398414,0.354990119,0.338078292
2.36132E-5,35.750261406,0.673493831,0.020267235,0.358201581,0.341637011
2.37614E-5,36.001259595,0.675779506,0.020136055,0.361660079,0.346530249
2.39404E-5,36.25176889,0.678519361,0.020006113,0.365365613,0.348309609
2.40658E-5,36.501407625,0.680425042,0.019877409,0.368873518,0.354092527
2.42166E-5,36.750064743,0.682700695,0.019749942,0.372727273,0.356761566
2.44052E-5,37.000447298,0.685524729,0.019622475,0.376136364,0.359875445
2.45646E-5,37.250244659,0.68789132,0.019496246,0.379397233,0.362989324
2.47251E-5,37.501658734,0.690257266,0.019370017,0.382905138,0.365658363
2.48968E-5,37.752210541,0.692767365,0.019245025,0.386462451,0.367882562
2.50694E-5,38.001930328,0.695271186,0.019121271,0.390167984,0.370996441
2.52454E-5,38.250970725,0.697803697,0.018998754,0.393626482,0.37366548
2.54084E-5,38.501714139,0.700128342,0.018876237,0.396837945,0.37633452
2.55706E-5,38.751489432,0.702425498,0.018754958,0.400098814,0.380338078
2.57174E-5,39.000238095,0.704489441,0.018634916,0.403063241,0.383451957
2.5869E-5,39.250403096,0.706605821,0.018514875,0.406274704,0.384786477
2.6021E-5,39.502013474,0.708711432,0.018394833,0.409634387,0.388345196
2.61417E-5,39.752417147,0.710373255,0.018276029,0.412796443,0.393238434
2.62789E-5,40.001508858,0.712251079,0.018158462,0.416205534,0.398576512
2.64175E-5,40.251811898,0.714135398,0.018040896,0.419367589,0.401245552
2.6564E-5,40.500852543,0.716113287,0.017924567,0.422579051,0.402580071
2.67137E-5,40.751270119,0.718120521,0.017808238,0.425790514,0.40658363
2.68933E-5,41.000550711,0.720510184,0.017693146,0.429150198,0.409252669
2.70238E-5,41.251203809,0.722233958,0.017578055,0.432806324,0.411032028
2.71673E-5,41.500441773,0.72411668,0.017464201,0.436067194,0.415480427
2.72956E-5,41.751050284,0.725789702,0.017350347,0.439575099,0.418149466
